INSERT_VEND_CONTACT,SQL_TRIGGER
DELETE_UNITS,SQL_TRIGGER
INSERT_CASH_DISBURSE_CURR,SQL_TRIGGER
UPDATE_VEND_CONTACT,SQL_TRIGGER
DELETE_UNP_MNT_CALLS,SQL_TRIGGER
UPDATE_BANK_ADJ_CURR,SQL_TRIGGER
DELETE_VENDOR,SQL_TRIGGER
UPDATE_WBS,SQL_TRIGGER
DELETE_BANK_ADJUSTMENT,SQL_TRIGGER
UPDATE_VENDOR,SQL_TRIGGER
DELETE_WIP_ISSUE_DIST,SQL_TRIGGER
UPDATE_BANK_ADJUSTMENT,SQL_TRIGGER
UPDATE_VMDI_ACK_CODES,SQL_TRIGGER
DELETE_CUSTOMER_ORDER,SQL_TRIGGER
DELETE_WIP_RECEIPT_DIST,SQL_TRIGGER
DELETE_CASH_DISBURSE_CURR,SQL_TRIGGER
